"AGENCY_ID","log_n_train_rows","n_train_years_active","n_train_rows","has_trend_support","n_years_for_trend","mean_log_wp_train","median_log_wp_train","mean_log_prev_wp_train","median_log_prev_wp_train","mean_log_prev_poly_train","median_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train","agency_appointment_year","mean_max_age_train","mean_min_age_train","n_products_train","n_states_train","n_vendors_train","top_product_share","product_hhi","top_state_share","state_hhi","top_vendor_share","vendor_hhi","pl_share_train","cl_share_train","slope_mean_log_wp_by_year"
8396,4.24849524204936,5,69,TRUE,5,7.55042595126627,7.97246601597457,8.67225395917735,8.49902922078857,3.57864785846354,0,1.7762504824863,2.81168509079257,5.02421238556096,14,2008,69,43,13,2,1,0.115942028985507,0.0917874396135266,0.681159420289855,0.565637471119513,1,1,0.231884057971014,0.768115942028985,0.463380139197305
8397,4.76217393479776,7,116,TRUE,7,7.63266445589023,7.43003998348292,7.99628428851353,7.59111182819252,2.64675547846381,0,1.76974911473746,2.3242791569926,3.38214287577859,20,1994,81,23,19,2,1,0.0775862068965517,0.0563317479191439,0.982758620689655,0.966111771700357,1,1,0.448275862068966,0.551724137931034,-0.129167488328971
8426,4.07753744390572,5,58,TRUE,5,8.67783440668435,8.66704590144169,9.40337123076981,9.39881592530525,2.9774807236992,0,1.70707033967062,2.3912122344894,5.08527127870867,18,2008,74,26,10,2,1,0.137931034482759,0.117717003567182,0.741379310344828,0.616527942925089,1,1,0,1,0.0982828797184817
8435,4.86753445045558,7,129,TRUE,7,7.7943332697129,7.80791662892641,7.90787667991945,7.81824521874661,2.84772249071677,2.56494935746154,1.77297292328501,1.61099716430927,2.95570629832507,6,1977,65,42,20,2,1,0.108527131782946,0.0590709692927108,0.945736434108527,0.897361937383571,1,1,0.565891472868217,0.434108527131783,-0.00693388678339446
8441,3.63758615972639,5,37,TRUE,5,7.20469532554371,6.64824593534719,7.40228815680045,6.96376692442337,1.50008944809268,0,1.56000540769662,3.03705005700911,2.62268755718134,4,2003,60,36,10,1,1,0.135135135135135,0.107377647918188,1,1,1,1,0.27027027027027,0.72972972972973,0.080119271705316
8444,3.55534806148941,5,34,TRUE,5,6.69020327718657,6.32944598334417,7.86779418016305,6.86691972090986,4.19660896812612,3.1639683918646,1.56981185334598,3.21585078544758,4.50831485964772,4,2005,54,34,8,1,1,0.147058823529412,0.136678200692042,1,1,1,1,0.5,0.5,-0.0394112271083948
8449,4.26267987704132,7,70,TRUE,7,9.27214886760095,9.8290623623104,9.23547109422068,9.74677305511758,0.328940727570578,0,1.77782324406907,2.57598657897027,1.93188638519601,8,2005,60,37,10,1,1,0.1,0.1,1,1,1,1,0,1,-0.078096696984441
8450,3.95124371858143,5,51,TRUE,5,7.41542745937442,7.49108759353488,8.29691958854318,7.66340766489348,2.91242553879977,0,1.30854317190931,2.32157705236899,4.66710134178875,13,2008,80,34,11,1,1,0.0980392156862745,0.0934256055363322,1,1,1,1,0.215686274509804,0.784313725490196,0.0659354812016108
8453,4.30406509320417,7,73,TRUE,7,6.87179061244267,6.78829583894481,7.39400699255345,7.2086003379602,2.18148975283902,0,2.41308641135489,2.65604057430581,2.85624538247706,16,1997,71,38,16,1,1,0.0958904109589041,0.0737474197785701,1,1,1,1,0.438356164383562,0.561643835616438,-0.513139332632819
8458,2.77258872223978,6,15,TRUE,6,6.36686034025432,6.3261494731551,6.57211138025023,6.3261494731551,3.07576230882057,3.2188758248682,1.08746639659887,1.78799818740018,0.334116866039375,99999,99999,99999,99999,3,1,1,0.4,0.342222222222222,1,1,1,1,1,0,-0.252866488577969
8464,4.30406509320417,7,73,TRUE,7,6.97880017565455,6.73815249459596,7.16033400186844,6.73815249459596,1.65507062133576,0,1.94734114733126,2.30333430368215,2.42624825929206,14,1951,84,57,13,1,1,0.0958904109589041,0.0823794332895477,1,1,1,1,0.356164383561644,0.643835616438356,-0.314357816280126
8466,3.87120101090789,7,47,TRUE,7,6.96752788967046,6.41017488196617,7.06585491552195,6.30078579466324,2.71730430990294,2.56494935746154,2.01139353973707,4.39443773064201,2.61808228037454,18,1960,86,37,8,2,1,0.148936170212766,0.138071525577184,0.595744680851064,0.518334087822544,1,1,0.595744680851064,0.404255319148936,0.0943006054939049
8474,5.32787616878958,7,205,TRUE,7,7.90089515436142,7.71171458811763,8.11663986157539,7.86901937649902,2.33545369150467,0,1.94910638267243,2.37307664997809,3.49455264822371,42,1996,84,25,19,4,1,0.0780487804878049,0.059940511600238,0.55609756097561,0.460226055919096,1,1,0.370731707317073,0.629268292682927,-0.015077366885027
8491,4.74493212836325,7,114,TRUE,7,9.21777059612854,9.03373744900731,9.44642291028585,9.41914517511059,3.56349565436395,3.80567385870181,2.16347810502639,2.5251810029666,3.60349371683409,56,1979,74,39,21,2,1,0.087719298245614,0.0564789165897199,0.947368421052632,0.900277008310249,1,1,0.56140350877193,0.43859649122807,-0.179842674653573
8532,4.11087386417331,6,60,TRUE,6,8.49209209334396,8.37792256277281,8.7169600734484,8.75614685768188,0.724707081627706,0,1.47902933539187,2.53918294731854,1.50866260609954,9,2002,77,35,10,1,1,0.1,0.1,1,1,1,1,0.2,0.8,-0.329168365636802
8543,5.34233425196481,7,208,TRUE,7,7.94595566240852,8.03008487204135,8.19520159301592,8.19929576970851,3.23659318138263,3.2188758248682,2.38522335546498,2.56225880290105,3.42117042409351,56,1940,68,35,22,3,1,0.0913461538461538,0.0601423816568047,0.586538461538462,0.458394970414201,1,1,0.524038461538462,0.475961538461538,-0.0702524545059635
8548,4.04305126783455,4,56,TRUE,4,6.72030260335032,6.31876545113939,7.14842407285319,6.61377433685607,2.41686143477178,3.02604458446221,1.93918230479587,1.89210841476195,2.63560064038759,10,1941,73,58,15,1,1,0.0714285714285714,0.0676020408163265,1,1,1,1,0.553571428571429,0.446428571428571,-0.252373020032915
8552,3.91202300542815,7,49,TRUE,7,5.85512845198981,5.56452040732269,6.72435229325961,6.10128261311007,4.80905770336793,2.56494935746154,1.68210477193514,2.48067576537175,5.09262550632275,99999,99999,99999,99999,12,2,1,0.163265306122449,0.103706788837984,0.816326530612245,0.700124947938359,1,1,0.346938775510204,0.653061224489796,-0.0407590193876388
8558,4.77912349311153,7,118,TRUE,7,8.9824929900155,9.81531873605942,8.95604075221591,9.70370297140943,1.7290788000984,0,2.35781210988642,3.33145736187449,2.57876123120369,24,2002,72,33,18,3,1,0.101694915254237,0.0660729675380638,0.915254237288136,0.843579431197932,1,1,0.398305084745763,0.601694915254237,0.125021783140772
8560,3.58351893845611,7,35,TRUE,7,8.60287443296891,8.3918771034334,9.07199375342697,10.6858516136737,5.69445847065639,5.95583736946483,2.38801839231995,4.31219239566114,3.41880536185074,7,2006,76,47,6,1,1,0.2,0.180408163265306,1,1,1,1,0.914285714285714,0.0857142857142857,0.000400026639828727
8581,4.33073334028633,5,75,TRUE,5,8.41754590832291,8.50529670803616,8.69995507467848,8.8270192656535,2.38661563083959,0,1.87501230256785,2.55682720833206,3.10912852957235,10,1974,83,56,16,1,1,0.0666666666666667,0.0641777777777778,1,1,1,1,0.413333333333333,0.586666666666667,-0.244368366081687
8582,2.94443897916644,7,18,TRUE,7,6.42313664266143,6.6419322595659,6.76796226480299,6.64453643211947,2.24972158979942,1.03972077083992,0.868891862009457,0.259349108814286,3.57927304251004,6,1999,60,53,4,1,1,0.388888888888889,0.308641975308642,1,1,1,1,0.444444444444444,0.555555555555556,0.203862774195502
8584,4.74493212836325,7,114,TRUE,7,8.02104941547663,8.04723810631757,8.22436963688286,8.17507180142703,3.33551739657391,2.72766055767885,2.17813439501052,2.78088481987917,3.36626615250089,10,1984,81,38,22,1,1,0.0614035087719298,0.0563250230840259,1,1,1,1,0.596491228070175,0.403508771929825,-0.0302987268164561
8585,1.94591014905531,4,6,TRUE,4,5.75730426231157,6.40477279127176,8.18948143288068,7.45164888557483,5.37177935353809,2.69908135075888,2.07990511318503,1.86911294063251,4.77457797678167,4,2006,78,32,2,1,1,0.666666666666667,0.555555555555556,1,1,1,1,1,0,0.267607624008921
8586,4.20469261939097,5,66,TRUE,5,7.83394774438134,8.22726166457912,8.54096379504009,8.85029984051616,2.61657396931142,0,2.13228442494651,3.39133500804059,4.86169561303215,24,2007,79,44,10,2,1,0.151515151515152,0.118457300275482,0.636363636363636,0.537190082644628,1,1,0,1,0.0606902131148565
8610,1.38629436111989,1,3,FALSE,1,7.96956064894246,7.3822674793295,9.57079257170141,10.231841568251,4.24917482094598,6.19644412779452,1.50027306926627,1.41142988917626,3.68416295840642,19,2001,70,57,3,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.666666666666667,0.333333333333333,NA
8611,4.39444915467244,7,80,TRUE,7,8.73654323819592,8.66313456753099,8.73310577347572,8.72769949227098,1.0697813201619,0,1.17056065457203,1.78415973341759,2.40676325140047,18,2000,66,29,12,1,1,0.0875,0.085625,1,1,1,1,0.175,0.825,0.178681345016595
8619,5.18738580584075,7,178,TRUE,7,8.01120640640209,7.95266057401044,8.0880354761733,8.08831642446921,2.4177080833299,0,2.1955629128449,2.59315013058967,3.36515976581088,28,1985,75,31,21,3,1,0.106741573033708,0.0702562807726297,0.629213483146067,0.48510289104911,1,1,0.398876404494382,0.601123595505618,0.0699911110315703
8623,4.35670882668959,7,77,TRUE,7,6.76402014355459,6.3491389913798,7.30808836040922,6.77441815320087,3.43475454812636,2.39789527279837,2.79850600549338,2.72044676888621,3.98930977200548,50,2005,86,31,17,1,1,0.0909090909090909,0.0703322651374599,1,1,1,1,0.506493506493506,0.493506493506494,0.180064661369412
8634,3.52636052461616,6,33,TRUE,6,7.67996822621946,8.12562802989281,8.39804375199611,8.56152772972527,5.66831104872377,5.36597601502185,2.78507138409699,4.7230126499138,3.35427057112015,8,2007,71,40,6,1,1,0.181818181818182,0.173553719008264,1,1,1,1,1,0,0.107754102897135
8636,5.09375020080676,7,162,TRUE,7,8.71665862509146,8.42905224428968,9.21555658706855,8.90301535781111,3.20045145016863,3.2188758248682,2.19298537601112,3.46407203382231,3.56869663209349,84,1998,81,24,23,3,1,0.0740740740740741,0.0474775186709343,0.919753086419753,0.849184575522024,1,1,0.493827160493827,0.506172839506173,-0.191931707793107
8637,2.30258509299405,6,9,TRUE,6,6.98353069697432,6.95368421087054,7.91194246574027,6.96790920180188,4.50567534256006,2.56494935746154,0.288867331340387,0.174443069221875,3.97384478138671,30,2006,78,38,2,1,1,0.666666666666667,0.555555555555556,1,1,1,1,1,0,0.102834033307449
8644,4.88280192258637,7,131,TRUE,7,8.76184817196762,8.67286442889526,8.87835362238017,8.76250050192817,2.75698942009125,2.56494935746154,2.15088686745314,3.01042757738385,3.15061642426398,30,1982,86,35,20,2,1,0.0763358778625954,0.0544840044286463,0.977099236641221,0.955247363207272,1,1,0.49618320610687,0.50381679389313,-0.0741308185453323
8652,5.48893772615669,7,241,TRUE,7,8.78196040661036,8.94154547524288,8.97628486365658,9.30984085110987,2.13244584213191,0,2.58419127902674,3.42328605134301,3.34012208393441,102,1982,93,31,19,5,1,0.0954356846473029,0.0631359652898538,0.50207468879668,0.393226700642207,1,1,0.340248962655602,0.659751037344398,-0.158381183584618
8655,3.68887945411394,7,39,TRUE,7,7.93836548969549,8.19430941210838,8.995767843634,8.81373589230022,3.97638004185687,1.94591014905531,1.78556336353137,2.67454598598048,4.77978066189764,3,1997,60,52,11,1,1,0.179487179487179,0.101906640368179,1,1,1,1,0.333333333333333,0.666666666666667,0.24814351004665
8658,4.17438726989564,7,64,TRUE,7,7.88562176674915,7.24672321548501,8.23666387312472,7.30594885170133,4.37963016801319,4.06029435587013,2.30604056147053,2.42990120035863,3.02706726083528,9,1996,68,39,16,1,1,0.109375,0.087890625,1,1,1,1,0.828125,0.171875,0.072251015845789
8666,4.61512051684126,7,100,TRUE,7,7.64512819079443,7.87968797272368,7.82594867888777,7.9147094940327,1.82705789968759,0,1.69404374963653,2.79885983821491,2.89736730513797,8,1986,87,39,18,1,1,0.07,0.0632,1,1,1,1,0.37,0.63,-0.0520822455629312
8677,4.7361984483945,7,113,TRUE,7,8.06312098388456,7.95402108727804,8.34782192221652,8.25821000465815,2.75254628403353,2.484906649788,1.72782869962112,2.3421763585497,3.30892784720783,13,1970,80,27,20,2,1,0.0707964601769911,0.0605372386247944,0.982300884955752,0.965228287258203,1,1,0.47787610619469,0.52212389380531,-0.00778683985155843
8691,4.45434729625351,7,85,TRUE,7,7.6183767741708,7.39633529380081,7.61983004198889,7.39633529380081,2.68143579119196,2.56494935746154,2.17689148282476,3.23126078898777,2.92898370223137,12,1976,84,42,14,1,1,0.0823529411764706,0.0776470588235294,1,1,1,1,0.552941176470588,0.447058823529412,0.0697517440324433
8693,3.97029191355212,5,52,TRUE,5,7.80015887699281,7.9030053852927,8.59265223191306,8.29181995724806,2.85355096089073,0,1.35295973677879,1.55745531201132,4.65391006798002,14,2006,51,41,11,1,1,0.0961538461538462,0.0924556213017751,1,1,1,1,0.173076923076923,0.826923076923077,0.0602093145299114
8694,4.81218435537242,7,122,TRUE,7,9.27560132672773,9.42114760174443,9.33603422280247,9.61270998299737,2.24969478466492,0,1.79130994761183,3.32342667008695,3.16735489091679,33,1985,73,32,19,3,1,0.0737704918032787,0.0587207739854878,0.959016393442623,0.92058586401505,1,1,0.385245901639344,0.614754098360656,-0.0325310040861731
8696,4.68213122712422,7,107,TRUE,7,7.95129932272511,7.83247042561619,8.0334215775985,7.83247042561619,3.07527536145639,3.61091791264422,1.79738925425689,1.50331976088051,2.73777668419275,4,1977,68,66,16,1,1,0.0654205607476635,0.0631496200541532,1,1,1,1,0.626168224299065,0.373831775700935,-0.00407788509266026
8703,5.11799381241676,7,166,TRUE,7,9.01014200931292,9.05864497241135,9.10521518054718,9.05864497241135,2.71143516990169,0,2.35705579181414,2.16541784235873,3.40399280439325,18,1989,88,37,19,3,1,0.0903614457831325,0.0632893017854551,0.728915662650602,0.595659747423429,1,1,0.433734939759036,0.566265060240964,0.0910210906222625
8712,4.52178857704904,7,91,TRUE,7,7.71314219420145,7.32115548740963,7.77630099807197,7.32115548740963,3.33331365639437,4.11087386417331,1.9842371579302,1.34344270019403,2.94440541355143,14,1959,89,43,15,1,1,0.0769230769230769,0.0733003260475788,1,1,1,1,0.626373626373626,0.373626373626374,0.00485779441305155
8732,5.23110861685459,7,186,TRUE,7,8.58189043460962,8.61490233304384,8.68789600877232,9.03273487688369,2.51610726365418,0,2.30883932184005,3.25556465494446,3.2560270572408,62,1960,92,23,20,3,1,0.0752688172043011,0.0582726326742976,0.67741935483871,0.553069719042664,1,1,0.451612903225806,0.548387096774194,0.0208040582125781
8735,3.13549421592915,7,22,TRUE,7,6.5554624174343,6.29105595962809,8.37417787832894,8.60416434685529,5.7841987801687,4.90896483208724,1.87702360254236,3.08126374509274,3.34035998867625,99999,99999,99999,99999,9,1,1,0.272727272727273,0.18595041322314,1,1,1,1,0.772727272727273,0.227272727272727,-0.173220920200939
8751,3.98898404656427,3,53,TRUE,3,7.31459854687392,7.21047127356676,7.74673532709873,7.5143473420866,3.03453154442407,3.2188758248682,2.08299608211953,2.29746645416376,2.99320857951852,14,1976,81,29,18,1,1,0.0566037735849057,0.0558917764328943,1,1,1,1,0.566037735849057,0.433962264150943,-0.36357979816817
8757,4.31748811353631,7,74,TRUE,7,7.01227631057236,7.04542654361741,7.1177942650422,7.49577426027536,0.982033760234443,0,1.86752510574659,3.46720493668353,1.43868363587012,5,1976,63,37,13,1,1,0.0945945945945946,0.0847333820306793,1,1,1,1,0.337837837837838,0.662162162162162,0.112939874554554
8769,4.63472898822964,7,102,TRUE,7,7.85357301838005,8.05016323047425,8.10994017153524,8.13126682090953,3.03443568753498,2.63649977928187,1.90190644408934,2.2020749107634,3.15310671762163,6,1956,57,53,18,1,1,0.0686274509803922,0.0647827758554402,1,1,1,1,0.588235294117647,0.411764705882353,-0.055239006379746
8777,0.693147180559945,1,1,FALSE,1,7.58396482423415,7.58396482423415,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,9,2012,65,33,1,1,1,1,1,1,1,1,1,1,0,NA
8783,3.80666248977032,6,44,TRUE,6,7.51576751663833,6.89306645073742,7.73521085354429,6.95748259319594,4.29788051366403,3.88023351460671,2.32021980956702,2.36784972893744,2.3008130826306,10,2005,49,39,10,1,1,0.136363636363636,0.114669421487603,1,1,1,1,1,0,-0.106364649220023
8784,4.29045944114839,7,72,TRUE,7,7.45547237049938,7.26457191659188,8.4143320606316,7.72825155922446,4.71515177196604,3.74943486698847,1.99467436954613,2.65556202305406,4.30467536193005,15,2006,57,31,16,1,1,0.0972222222222222,0.0744598765432099,1,1,1,1,0.611111111111111,0.388888888888889,-0.0750225585915236
8806,3.93182563272433,7,50,TRUE,7,7.05450224016158,6.73837900700869,7.25993320768754,6.78233137180108,2.73719541232128,2.56494935746154,1.75022646855063,3.56396687905791,2.92904540797834,1,1982,69,69,8,1,1,0.14,0.1312,1,1,1,1,0.58,0.42,0.0183014735093173
8812,3.2188758248682,7,24,TRUE,7,7.03515228222664,7.03102758643066,7.48845580639691,7.39900658069697,3.99199663247704,3.61091791264422,1.2720860264776,1.20750263691069,1.7285220259865,5,2002,67,34,4,1,1,0.291666666666667,0.270833333333333,1,1,1,1,1,0,-0.311887117476155
8814,3.29583686600433,3,26,TRUE,3,7.49014283459473,7.62244626777184,9.14577168384008,9.33529839494781,2.51546920140102,0,2.05158997133031,2.89234223484661,3.8337284795402,18,1997,84,42,14,2,1,0.115384615384615,0.0769230769230769,0.923076923076923,0.857988165680474,1,1,0.269230769230769,0.730769230769231,-0.730483633835303
8831,4.31748811353631,7,74,TRUE,7,7.0209708214199,6.54441363809244,7.33847249299898,6.89365635460264,3.50352140239763,3.61091791264422,2.34084314387312,1.695397616561,2.45446899859447,6,1957,81,54,15,1,1,0.0945945945945946,0.0840029218407597,1,1,1,1,0.783783783783784,0.216216216216216,0.0132723028896906
8843,4.52178857704904,7,91,TRUE,7,9.14259494336987,9.42657048042132,9.71909060580104,10.2702793976128,1.9150838653593,0,2.31368243179878,3.09697048931609,3.92448731590554,45,2004,66,22,15,4,1,0.0989010989010989,0.0728172925975124,0.912087912087912,0.835044076802319,1,1,0.21978021978022,0.78021978021978,0.0852969795794543
8850,4.89034912822175,7,132,TRUE,7,8.55976479880288,8.85970841825378,8.76700541162974,9.16328865629583,3.22781138625371,2.52492800362477,2.3154136623579,2.77055734723258,3.63814877607455,6,1965,81,45,23,1,1,0.053030303030303,0.0503902662993572,1,1,1,1,0.522727272727273,0.477272727272727,-0.0504830321630214
8852,4.26267987704132,6,70,TRUE,6,9.5092549699729,9.5989417034818,9.90826020581807,10.3768147066061,2.5573645565162,0,1.73162573016868,2.56343986171034,4.58670029442136,62,2006,73,34,14,1,1,0.0857142857142857,0.0787755102040816,1,1,1,1,0.157142857142857,0.842857142857143,0.145218205112096
8876,4.12713438504509,7,61,TRUE,7,7.43929706649109,7.41577697541539,7.63704776890928,7.62851762657506,1.39471009925664,0,1.43847876259746,2.46759123202665,2.17176223501086,12,1982,86,36,11,1,1,0.114754098360656,0.100779360386993,1,1,1,1,0.344262295081967,0.655737704918033,0.00302760350294406
8880,4.52178857704904,7,91,TRUE,7,9.32333211694404,9.83687969179146,9.33410639116621,9.83687969179146,1.11318151764851,0,1.90961912115744,2.74503840031096,2.47593157051281,70,2000,72,27,15,1,1,0.0769230769230769,0.0733003260475788,1,1,1,1,0.230769230769231,0.769230769230769,-0.0874592375020658
8883,1.79175946922805,3,5,TRUE,3,5.2169393320063,5.9781259826688,9.41951764990519,11.5129254649702,7.88126216907325,11.5129254649702,1.88050244745101,0.605372206296046,4.97372482940036,4,2006,65,36,3,1,1,0.6,0.44,1,1,1,1,0.6,0.4,-0.880234007617459
8889,2.07944154167984,1,7,FALSE,1,3.88263962553049,4.41920198827394,5.58456656296971,6.14418563412565,0.36642133678022,0,2.29276371223944,1.59680102272136,0.969459732188306,9,2002,81,57,7,1,1,0.142857142857143,0.142857142857143,1,1,1,1,0.142857142857143,0.857142857142857,NA
8906,3.8286413964891,5,45,TRUE,5,8.47214635479003,8.46331972915125,8.72125599241264,8.54519738782584,2.15197841552202,0,1.76810267207841,2.62320662655379,3.91025478298423,44,2005,84,38,12,1,1,0.111111111111111,0.0883950617283951,1,1,1,1,0.244444444444444,0.755555555555556,0.195188519335468
8913,4.85203026391962,7,127,TRUE,7,7.78049264451199,7.40379208527469,7.94253788473191,7.60060241453308,2.58306442389079,2.56494935746154,2.11452506348572,2.93911398347827,2.96589696038861,10,1987,76,55,21,1,1,0.0551181102362205,0.052762105524211,1,1,1,1,0.543307086614173,0.456692913385827,0.031197629587426
8922,4.61512051684126,7,100,TRUE,7,7.35047960217696,7.28623384794307,7.63937575959209,7.7687375617246,1.80652863944336,0,1.91345593233131,2.92209600202958,2.41432337226271,10,1981,82,41,17,1,1,0.07,0.0644,1,1,1,1,0.4,0.6,-0.129095607575569
8928,3.98898404656427,5,53,TRUE,5,7.04334392415742,6.68306052517519,7.49168881934475,7.47321112339924,1.36103543920856,0,1.47251487492564,1.71281854071509,1.94350744844318,10,1957,82,36,11,1,1,0.0943396226415094,0.0914916340334639,1,1,1,1,0.358490566037736,0.641509433962264,-0.528608353549134
8933,5.26269018890489,7,192,TRUE,7,7.84219473929128,7.8126572870113,8.0747644747685,8.12590506341104,2.87014966197893,2.56494935746154,2.36139431487877,3.27559305931516,3.19072463674451,18,1986,69,35,19,2,1,0.0729166666666667,0.0608723958333333,0.614583333333333,0.526258680555556,1,1,0.536458333333333,0.463541666666667,-0.16185707365395
8941,4.23410650459726,5,68,TRUE,5,7.32107479077678,6.98513061293848,8.20487058640606,7.45360640360296,4.00601698394894,3.11326833464373,1.84867811765856,1.8154471617992,4.49973571065237,51,2008,74,37,14,1,1,0.0735294117647059,0.0717993079584775,1,1,1,1,0.441176470588235,0.558823529411765,-0.000211077782013432
8942,4.29045944114839,7,72,TRUE,7,7.36694644956691,7.36219260528765,8.28134106699606,8.18276758947249,3.34000577375465,0,1.47276623205568,2.34413722645077,4.45463034781484,20,2006,69,27,14,1,1,0.0972222222222222,0.0852623456790123,1,1,1,1,0.361111111111111,0.638888888888889,-0.056133254821732
8959,5.47646355193151,7,238,TRUE,7,8.05561511309369,8.2804938533779,8.46113683614275,8.58297708199763,2.91448048793089,2.13833305950803,2.12814188226229,3.06241497955437,3.64660758518283,96,2000,76,29,23,4,1,0.0882352941176471,0.0603770920132759,0.491596638655462,0.398488807287621,1,1,0.491596638655462,0.508403361344538,-0.0672263312566555
8966,4.20469261939097,6,66,TRUE,6,8.5402784381473,8.66382818781816,9.04318394053734,9.18014199565973,3.13659675078215,0,1.74908920787563,2.73450660504331,4.87185328477202,31,2007,68,29,16,1,1,0.0909090909090909,0.0766758494031221,1,1,1,1,0.212121212121212,0.787878787878788,0.313623237908487
8969,3.13549421592915,3,22,TRUE,3,7.45155989941674,7.87332107940927,8.74370404333212,8.3788169596042,4.18651835089826,0,1.65127767417908,2.50105467391709,5.66857264406845,43,2010,69,28,8,2,1,0.136363636363636,0.132231404958678,0.954545454545455,0.913223140495868,1,1,0,1,0.531028857311588
8971,4.81218435537242,7,122,TRUE,7,9.00354211618872,8.76351954597762,9.13096215037588,8.77950137577319,2.68263424192694,0,1.95835740420387,3.06621089802325,3.15925224824265,8,1984,70,39,20,1,1,0.0573770491803279,0.056167696855684,1,1,1,1,0.483606557377049,0.516393442622951,-0.0642526922261958
8972,3.55534806148941,6,34,TRUE,6,8.2829206405799,8.69080469219867,9.34013476990814,9.99193605045426,2.70892363881652,0,2.06623813165933,3.24460337946923,4.95702297799357,44,2007,75,36,8,1,1,0.176470588235294,0.160899653979239,1,1,1,1,0,1,0.211405391905131
8987,4.76217393479776,7,116,TRUE,7,7.75063766773895,7.60704929563801,8.00611597587462,7.71588711595723,3.33972413850425,3.2755401675217,1.92141985326482,1.72901551492175,3.36431710152227,16,1990,90,27,21,1,1,0.0603448275862069,0.0576694411414982,1,1,1,1,0.577586206896552,0.422413793103448,-0.00668091115404816
8989,3.89182029811063,7,48,TRUE,7,7.27376913875566,7.24884672914103,7.42481784366026,7.26880468386783,2.84945997934674,3.2188758248682,1.91045709974134,2.21189701987782,2.26188717011459,8,1961,88,79,8,1,1,0.145833333333333,0.127604166666667,1,1,1,1,0.666666666666667,0.333333333333333,-0.276447394471531
9000,1.6094379124341,1,4,FALSE,1,7.86756706726795,7.37346275403625,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.91856353444956,2.40085143710801,0,14,2012,76,39,4,1,1,0.25,0.25,1,1,1,1,1,0,NA
9011,3.91202300542815,7,49,TRUE,7,6.58520031133076,6.79176064318497,6.6559762532995,6.75781571992634,0.234957662550413,0,1.48326325629253,2.68371435434564,1.64470363785289,14,2003,78,34,8,1,1,0.142857142857143,0.137859225322782,1,1,1,1,0,1,-0.0337758372346153
9012,4.74493212836325,6,114,TRUE,6,7.53061091424008,7.28704808356179,8.35325241151483,8.03000636920585,4.47610295386385,3.2188758248682,1.93607627195678,2.48772285234342,4.3837546989237,16,2007,72,52,18,4,1,0.114035087719298,0.0657125269313635,0.736842105263158,0.575869498307171,1,1,0.570175438596491,0.429824561403509,0.107555874070236
9026,3.55534806148941,6,34,TRUE,6,7.40413169743102,7.33354079054369,8.11483627814051,7.53284738788345,3.470909650138,2.56494935746154,1.50381631478175,1.15966196719551,4.33594529045941,14,2002,76,35,10,1,1,0.176470588235294,0.117647058823529,1,1,1,1,0.411764705882353,0.588235294117647,0.291850793587358
9028,5.01727983681492,7,150,TRUE,7,8.2340990599106,8.29569246924986,8.47334594180796,8.61294221395316,2.75165493061794,0,2.13673272416692,2.69991581303793,3.41928202740428,7,2005,70,30,21,3,1,0.1,0.0562666666666667,0.866666666666667,0.761422222222222,1,1,0.446666666666667,0.553333333333333,-0.0299989380114033
9031,4.71849887129509,7,111,TRUE,7,8.77384985926973,8.53426070915908,9.11176790979423,9.05442079523952,1.79275683806747,0,2.03651959895454,3.05226892076612,3.44718359589727,10,1989,91,46,15,3,1,0.0900900900900901,0.0755620485350215,0.828828828828829,0.7133349565782,1,1,0.216216216216216,0.783783783783784,-0.0626210360181886
9033,0.693147180559945,1,1,FALSE,1,5.52942908751142,5.52942908751142,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,2,1995,83,59,1,1,1,1,1,1,1,1,1,0,1,NA
9037,4.30406509320417,5,73,TRUE,5,8.18870749853033,8.2084100490564,9.09804112578017,9.27695080771553,3.78576742488543,0,1.83661807346887,2.47633355732551,4.93165292563295,12,2008,75,32,15,2,1,0.0958904109589041,0.0756239444548696,0.876712328767123,0.783824357290298,1,1,0.287671232876712,0.712328767123288,0.522424699931865
9052,3.25809653802148,6,25,TRUE,6,7.25284537521433,7.01329477862137,8.33564524656719,9.23144215500398,5.42247480282007,4.86753445045558,2.07816226333933,3.81215462671466,3.2913730885271,8,2006,60,36,5,1,1,0.24,0.2096,1,1,1,1,1,0,-0.147782174786858
9063,4.45434729625351,7,85,TRUE,7,7.99417792935346,8.20220843643645,8.20309771121449,8.1745141322629,2.21307295361857,0,1.82022634306181,2.85476767417931,2.75587853281814,17,1981,86,31,16,1,1,0.0823529411764706,0.0693425605536332,1,1,1,1,0.447058823529412,0.552941176470588,-0.177033999567378
9067,4.34380542185368,7,76,TRUE,7,7.43818132836889,7.58952396598077,7.59144266860354,7.5591178962824,2.25243784747543,2.56494935746154,1.55923850605636,2.87312585052558,2.62000645790611,10,2003,58,48,11,3,1,0.184210526315789,0.12292243767313,0.789473684210526,0.657894736842105,1,1,0.513157894736842,0.486842105263158,0.0353346623911556
